id,time,censored,sex,race,age,education,marital,parent
2855,22.25,FALSE,Female,White or Other,15.166666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
2856,0.6666666666666666,FALSE,Female,White or Other,18,Less than high school,"Never Married, Not Cohabitating",FALSE
2856,0.4166666666666667,FALSE,Female,White or Other,20.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2856,0.3333333333333333,FALSE,Female,White or Other,21.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2858,1.25,FALSE,Male,White or Other,17.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2858,6.25,FALSE,Male,White or Other,19.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2858,0.9166666666666666,FALSE,Male,White or Other,25.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2858,0.75,FALSE,Male,White or Other,28.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2858,0.08333333333333333,FALSE,Male,White or Other,39.083333333333336,High School,"Never Married, Not Cohabitating",FALSE
2858,0.5833333333333334,FALSE,Male,White or Other,39.666666666666664,High School,"Never Married, Not Cohabitating",FALSE
2859,0.08333333333333333,FALSE,Female,White or Other,18.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2859,0.16666666666666666,FALSE,Female,White or Other,18.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2859,0.16666666666666666,FALSE,Female,White or Other,19.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2859,1.4166666666666667,FALSE,Female,White or Other,22.583333333333332,Less than high school,"Never Married, Cohabiting",FALSE
2859,2.4166666666666665,FALSE,Female,White or Other,25.583333333333332,Less than high school,Married,TRUE
2860,0.16666666666666666,FALSE,Male,White or Other,18.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2860,0.5833333333333334,FALSE,Male,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
2860,0.3333333333333333,FALSE,Male,White or Other,19.75,Less than high school,Married,FALSE
2860,2,FALSE,Male,White or Other,20.333333333333332,Less than high school,Married,TRUE
2860,1.5,FALSE,Male,White or Other,23,Less than high school,Married,TRUE
2860,0.16666666666666666,FALSE,Male,White or Other,25.083333333333332,Less than high school,Married,TRUE
2860,4.833333333333333,FALSE,Male,White or Other,26,Less than high school,Married,TRUE
2860,1.5833333333333333,FALSE,Male,White or Other,32.333333333333336,Less than high school,Married,TRUE
2860,1.25,FALSE,Male,White or Other,34.083333333333336,Less than high school,Married,TRUE
2860,4.333333333333333,FALSE,Male,White or Other,35.583333333333336,Less than high school,Legally Separated,TRUE
2860,0.3333333333333333,FALSE,Male,White or Other,41.083333333333336,Less than high school,Divorced,TRUE
2861,0.08333333333333333,FALSE,Female,White or Other,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",TRUE
2861,0.25,FALSE,Female,White or Other,20.25,Less than high school,"Never Married, Cohabiting",TRUE
2861,0.16666666666666666,FALSE,Female,White or Other,23.833333333333332,Less than high school,Married,TRUE
2861,0.16666666666666666,FALSE,Female,White or Other,25.833333333333332,Less than high school,Married,TRUE
2861,1,FALSE,Female,White or Other,26.083333333333332,Less than high school,Married,TRUE
2861,0.3333333333333333,FALSE,Female,White or Other,33.166666666666664,Less than high school,Legally Separated,TRUE
2861,0.4166666666666667,FALSE,Female,White or Other,34.666666666666664,Less than high school,Legally Separated,TRUE
2861,0.75,FALSE,Female,White or Other,36.75,Less than high school,Legally Separated,TRUE
2861,1.5833333333333333,FALSE,Female,White or Other,38,Less than high school,Legally Separated,TRUE
2861,0.6666666666666666,FALSE,Female,White or Other,40,Less than high school,Divorced,TRUE
2861,0.3333333333333333,FALSE,Female,White or Other,40.75,Less than high school,Divorced,TRUE
2861,0.16666666666666666,TRUE,Female,White or Other,41.166666666666664,Less than high school,Divorced,TRUE
2862,2.25,FALSE,Male,White or Other,17.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
2862,1.25,FALSE,Male,White or Other,20.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2862,2.8333333333333335,FALSE,Male,White or Other,22.25,High School,"Never Married, Not Cohabitating",TRUE
2862,2.1666666666666665,FALSE,Male,White or Other,25.166666666666668,High School,Married,TRUE
2862,12.083333333333334,TRUE,Male,White or Other,29.083333333333332,High School,Divorced,TRUE
2863,1.5,FALSE,Male,White or Other,17.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2863,8.75,FALSE,Male,White or Other,19.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2864,0.25,FALSE,Female,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2864,0.5833333333333334,FALSE,Female,White or Other,35.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2864,0.5,FALSE,Female,White or Other,36.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2864,0.08333333333333333,FALSE,Female,White or Other,40,Less than high school,"Never Married, Not Cohabitating",FALSE
2864,0.25,FALSE,Female,White or Other,41.666666666666664,Less than high school,"Never Married, Not Cohabitating",FALSE
2865,0.4166666666666667,FALSE,Female,White or Other,18.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2865,0.3333333333333333,FALSE,Female,White or Other,19.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2865,3.8333333333333335,FALSE,Female,White or Other,20.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2865,1,FALSE,Female,White or Other,24.5,High School,"Never Married, Cohabiting",TRUE
2865,0.5,FALSE,Female,White or Other,25.583333333333332,High School,Married,TRUE
2865,1.6666666666666667,FALSE,Female,White or Other,26.166666666666668,High School,Married,TRUE
2865,11,TRUE,Female,White or Other,29.583333333333332,High School,Married,TRUE
2866,3.6666666666666665,FALSE,Male,White or Other,15.833333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
2866,0.5833333333333334,FALSE,Male,White or Other,19.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2866,0.3333333333333333,FALSE,Male,White or Other,20.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2866,2.5833333333333335,FALSE,Male,White or Other,20.75,High School,"Never Married, Not Cohabitating",FALSE
2866,2.0833333333333335,FALSE,Male,White or Other,23.5,High School,"Never Married, Not Cohabitating",FALSE
2866,2.3333333333333335,FALSE,Male,White or Other,25.666666666666668,High School,"Never Married, Cohabiting",FALSE
2866,13.25,TRUE,Male,White or Other,28.416666666666668,High School,"Never Married, Cohabiting",FALSE
2867,0.16666666666666666,FALSE,Male,White or Other,21.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2867,0.75,FALSE,Male,White or Other,23.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2867,0.3333333333333333,FALSE,Male,White or Other,24,High School,"Never Married, Not Cohabitating",FALSE
2867,0.4166666666666667,FALSE,Male,White or Other,24.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2867,0.08333333333333333,FALSE,Male,White or Other,26.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2867,0.16666666666666666,FALSE,Male,White or Other,27.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2867,0.08333333333333333,FALSE,Male,White or Other,27.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2867,0.25,FALSE,Male,White or Other,28.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2867,0.4166666666666667,FALSE,Male,White or Other,29.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2867,2.25,FALSE,Male,White or Other,30.25,High School,"Never Married, Not Cohabitating",FALSE
2867,0.5833333333333334,FALSE,Male,White or Other,32.666666666666664,High School,"Never Married, Not Cohabitating",FALSE
2867,0.4166666666666667,FALSE,Male,White or Other,34.166666666666664,High School,"Never Married, Not Cohabitating",FALSE
2867,4.416666666666667,TRUE,Male,White or Other,37.083333333333336,High School,Married,FALSE
2868,0.16666666666666666,FALSE,Male,White or Other,15.583333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,0.75,FALSE,Male,White or Other,17.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,1.1666666666666667,FALSE,Male,White or Other,18.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,1.0833333333333333,FALSE,Male,White or Other,20,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,0.25,FALSE,Male,White or Other,21.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,0.3333333333333333,FALSE,Male,White or Other,22.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2868,0.6666666666666666,FALSE,Male,White or Other,23.25,Less than high school,"Never Married, Cohabiting",FALSE
2868,0.75,FALSE,Male,White or Other,24.166666666666668,Less than high school,"Never Married, Cohabiting",TRUE
2868,0.6666666666666666,FALSE,Male,White or Other,25.5,Less than high school,"Never Married, Not Cohabitating",TRUE
2868,0.3333333333333333,FALSE,Male,White or Other,26.75,Less than high school,"Never Married, Not Cohabitating",TRUE
2868,0.25,FALSE,Male,White or Other,27.25,Less than high school,"Never Married, Not Cohabitating",TRUE
2868,1.8333333333333333,FALSE,Male,White or Other,28.833333333333332,Less than high school,"Never Married, Cohabiting",TRUE
2868,1,FALSE,Male,White or Other,32.333333333333336,High School,"Never Married, Not Cohabitating",TRUE
2868,0.25,FALSE,Male,White or Other,34.416666666666664,High School,"Never Married, Not Cohabitating",TRUE
2869,0.16666666666666666,FALSE,Female,White or Other,18.5,High School,"Never Married, Not Cohabitating",FALSE
2869,0.16666666666666666,FALSE,Female,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
2869,0.3333333333333333,FALSE,Female,White or Other,20,High School,"Never Married, Not Cohabitating",FALSE
2869,0.25,FALSE,Female,White or Other,20.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2869,0.3333333333333333,FALSE,Female,White or Other,21,High School,"Never Married, Not Cohabitating",FALSE
2869,0.16666666666666666,FALSE,Female,White or Other,21.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2869,0.8333333333333334,FALSE,Female,White or Other,22,College,"Never Married, Not Cohabitating",FALSE
2869,0.9166666666666666,FALSE,Female,White or Other,23.166666666666668,College,"Never Married, Not Cohabitating",FALSE
2869,4,FALSE,Female,White or Other,24.333333333333332,College,"Never Married, Not Cohabitating",FALSE
2869,11,FALSE,Female,White or Other,29.333333333333332,College,"Never Married, Not Cohabitating",FALSE
2869,1,FALSE,Female,White or Other,40.5,College,Married,FALSE
2870,0.25,FALSE,Female,White or Other,17.25,Less than high school,"Never Married, Not Cohabitating",FALSE
2870,0.25,FALSE,Female,White or Other,18.25,Less than high school,"Never Married, Not Cohabitating",FALSE
2870,0.16666666666666666,FALSE,Female,White or Other,20.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2870,0.16666666666666666,FALSE,Female,White or Other,23.25,High School,"Never Married, Not Cohabitating",FALSE
2870,0.25,FALSE,Female,White or Other,24.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2870,0.16666666666666666,FALSE,Female,White or Other,25.5,College,"Never Married, Not Cohabitating",FALSE
2870,1.4166666666666667,FALSE,Female,White or Other,25.833333333333332,College,"Never Married, Not Cohabitating",FALSE
2870,0.9166666666666666,FALSE,Female,White or Other,27.416666666666668,College,"Never Married, Not Cohabitating",FALSE
2870,2.3333333333333335,FALSE,Female,White or Other,28.416666666666668,College,Married,FALSE
2870,0.8333333333333334,FALSE,Female,White or Other,35.5,College,Married,TRUE
2870,1.0833333333333333,TRUE,Female,White or Other,39.5,College,Married,TRUE
2871,0.9166666666666666,FALSE,Male,White or Other,16.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2871,0.3333333333333333,FALSE,Male,White or Other,21,High School,"Never Married, Not Cohabitating",FALSE
2871,1.0833333333333333,FALSE,Male,White or Other,22.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2871,1.25,FALSE,Male,White or Other,23.25,College,"Never Married, Not Cohabitating",FALSE
2871,16.333333333333332,TRUE,Male,White or Other,24.75,College,"Never Married, Not Cohabitating",FALSE
2872,0.16666666666666666,FALSE,Male,White or Other,17.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2872,0.25,FALSE,Male,White or Other,18.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2872,0.16666666666666666,FALSE,Male,White or Other,19.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2872,3.4166666666666665,FALSE,Male,White or Other,23.75,High School,"Never Married, Not Cohabitating",FALSE
2873,2,FALSE,Male,White or Other,16.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2873,2.5,FALSE,Male,White or Other,18.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2873,6.75,FALSE,Male,White or Other,21.25,College,"Never Married, Not Cohabitating",FALSE
2873,4.416666666666667,FALSE,Male,White or Other,28.75,College,"Never Married, Not Cohabitating",FALSE
2873,7.666666666666667,TRUE,Male,White or Other,33.833333333333336,College,Married,FALSE
2874,1.3333333333333333,FALSE,Male,White or Other,17.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2874,0.25,FALSE,Male,White or Other,19.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2874,0.25,FALSE,Male,White or Other,21,High School,"Never Married, Not Cohabitating",FALSE
2874,0.16666666666666666,FALSE,Male,White or Other,23.333333333333332,College,"Never Married, Not Cohabitating",FALSE
2874,0.25,FALSE,Male,White or Other,23.583333333333332,College,"Never Married, Not Cohabitating",FALSE
2874,0.16666666666666666,FALSE,Male,White or Other,23.916666666666668,College,"Never Married, Not Cohabitating",FALSE
2874,1,FALSE,Male,White or Other,24.166666666666668,College,"Never Married, Not Cohabitating",FALSE
2874,0.25,FALSE,Male,White or Other,26.916666666666668,College,"Never Married, Not Cohabitating",FALSE
2874,13.083333333333334,TRUE,Male,White or Other,28.166666666666668,College,"Never Married, Not Cohabitating",FALSE
2875,0.3333333333333333,FALSE,Male,White or Other,14.583333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
2875,0.3333333333333333,FALSE,Male,White or Other,15.583333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
2875,0.3333333333333333,FALSE,Male,White or Other,16.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2875,0.25,FALSE,Male,White or Other,17.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2875,0.25,FALSE,Male,White or Other,19.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2875,0.75,FALSE,Male,White or Other,21.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
2875,5.75,FALSE,Male,White or Other,22.833333333333332,College,"Never Married, Not Cohabitating",FALSE
2876,0.3333333333333333,FALSE,Male,White or Other,18.75,High School,"Never Married, Not Cohabitating",FALSE
2876,0.3333333333333333,FALSE,Male,White or Other,19.75,High School,"Never Married, Not Cohabitating",FALSE
2876,0.16666666666666666,FALSE,Male,White or Other,20.5,High School,"Never Married, Not Cohabitating",FALSE
2876,0.4166666666666667,FALSE,Male,White or Other,20.75,High School,"Never Married, Not Cohabitating",FALSE
2876,0.75,FALSE,Male,White or Other,21.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2876,1.0833333333333333,FALSE,Male,White or Other,26.833333333333332,College,"Never Married, Not Cohabitating",FALSE
2876,1.8333333333333333,FALSE,Male,White or Other,28.666666666666668,College,"Never Married, Not Cohabitating",FALSE
2876,6.25,FALSE,Male,White or Other,30.916666666666668,College,"Never Married, Cohabiting",FALSE
2876,4,TRUE,Male,White or Other,37.416666666666664,College,Legally Separated,FALSE
2877,0.6666666666666666,FALSE,Female,White or Other,20.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2877,0.16666666666666666,FALSE,Female,White or Other,23,High School,"Never Married, Not Cohabitating",FALSE
2877,1.5833333333333333,FALSE,Female,White or Other,25.5,College,Married,FALSE
2877,9.833333333333334,FALSE,Female,White or Other,31.583333333333332,College,Married,TRUE
2878,1.9166666666666667,FALSE,Female,White or Other,17.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2878,0.6666666666666666,FALSE,Female,White or Other,19.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
2878,0.4166666666666667,FALSE,Female,White or Other,20.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2878,8.833333333333334,TRUE,Female,White or Other,21.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2879,1.5833333333333333,FALSE,Female,White or Other,16.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2880,0.3333333333333333,FALSE,Male,White or Other,21.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2880,0.3333333333333333,FALSE,Male,White or Other,22.5,High School,"Never Married, Not Cohabitating",FALSE
2880,0.3333333333333333,FALSE,Male,White or Other,23.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
2880,0.4166666666666667,FALSE,Male,White or Other,23.75,High School,"Never Married, Not Cohabitating",FALSE
2880,0.75,FALSE,Male,White or Other,24.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2880,0.4166666666666667,FALSE,Male,White or Other,25.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2880,0.4166666666666667,FALSE,Male,White or Other,26.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2880,0.6666666666666666,FALSE,Male,White or Other,27.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2880,12.416666666666666,TRUE,Male,White or Other,28.166666666666668,College,"Never Married, Not Cohabitating",FALSE
2882,0.16666666666666666,FALSE,Male,White or Other,15.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2882,6.5,FALSE,Male,White or Other,17.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2882,17.166666666666668,TRUE,Male,White or Other,24,Less than high school,"Never Married, Not Cohabitating",FALSE
2883,1.3333333333333333,FALSE,Male,White or Other,17.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2883,0.5833333333333334,FALSE,Male,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
2883,2.6666666666666665,FALSE,Male,White or Other,22.75,High School,"Never Married, Not Cohabitating",FALSE
2883,4.916666666666667,FALSE,Male,White or Other,27,High School,"Never Married, Not Cohabitating",FALSE
2883,9.083333333333334,TRUE,Male,White or Other,32.25,College,"Never Married, Not Cohabitating",FALSE
2884,0.25,FALSE,Male,White or Other,18.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2884,2.25,FALSE,Male,White or Other,19.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2884,0.3333333333333333,FALSE,Male,White or Other,21.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2884,0.25,FALSE,Male,White or Other,22.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2884,0.9166666666666666,FALSE,Male,White or Other,22.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2884,0.16666666666666666,FALSE,Male,White or Other,23.75,High School,"Never Married, Not Cohabitating",FALSE
2884,0.25,FALSE,Male,White or Other,24.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2884,0.08333333333333333,FALSE,Male,White or Other,25.5,College,"Never Married, Not Cohabitating",FALSE
2884,1.8333333333333333,FALSE,Male,White or Other,25.75,College,"Never Married, Not Cohabitating",FALSE
2884,12.833333333333334,TRUE,Male,White or Other,27.75,College,"Never Married, Not Cohabitating",FALSE
2885,0.6666666666666666,FALSE,Female,White or Other,17.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2885,0.5833333333333334,FALSE,Female,White or Other,18.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2885,0.4166666666666667,FALSE,Female,White or Other,19.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2885,3.25,FALSE,Female,White or Other,19.75,High School,"Never Married, Not Cohabitating",FALSE
2885,0.5,FALSE,Female,White or Other,23.083333333333332,High School,Married,FALSE
2885,0.25,FALSE,Female,White or Other,24.083333333333332,High School,Married,FALSE
2885,0.3333333333333333,FALSE,Female,White or Other,24.583333333333332,High School,Married,FALSE
2885,2.8333333333333335,FALSE,Female,White or Other,25,High School,Married,FALSE
2885,1.25,FALSE,Female,White or Other,27.916666666666668,High School,Married,FALSE
2885,0.9166666666666666,FALSE,Female,White or Other,29.75,High School,Married,FALSE
2885,0.3333333333333333,FALSE,Female,White or Other,31.5,High School,Married,FALSE
2885,0.3333333333333333,FALSE,Female,White or Other,32.583333333333336,High School,Married,FALSE
2886,0.16666666666666666,FALSE,Male,Black,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2886,0.5,FALSE,Male,Black,20,Less than high school,"Never Married, Not Cohabitating",FALSE
2886,0.16666666666666666,FALSE,Male,Black,21.5,Less than high school,"Never Married, Not Cohabitating",FALSE
2886,0.3333333333333333,FALSE,Male,Black,22,High School,"Never Married, Not Cohabitating",FALSE
2886,0.16666666666666666,FALSE,Male,Black,22.5,High School,"Never Married, Not Cohabitating",FALSE
2886,0.16666666666666666,FALSE,Male,Black,23,High School,"Never Married, Not Cohabitating",FALSE
2886,0.16666666666666666,FALSE,Male,Black,23.5,High School,"Never Married, Not Cohabitating",FALSE
2886,0.25,FALSE,Male,Black,23.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2886,0.3333333333333333,FALSE,Male,Black,25.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
2886,0.6666666666666666,FALSE,Male,Black,26,High School,"Never Married, Not Cohabitating",FALSE
2886,11.166666666666666,FALSE,Male,Black,27.166666666666668,College,"Never Married, Cohabiting",FALSE
2886,0.08333333333333333,FALSE,Male,Black,38.5,College,Divorced,TRUE
2886,2.75,TRUE,Male,Black,38.75,College,Divorced,TRUE
2887,0.4166666666666667,FALSE,Female,Black,17.25,Less than high school,"Never Married, Not Cohabitating",FALSE
2887,2.25,FALSE,Female,Black,18.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2887,0.5833333333333334,FALSE,Female,Black,21.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2887,1.1666666666666667,FALSE,Female,Black,22.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2887,0.6666666666666666,FALSE,Female,Black,23.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2887,5.083333333333333,FALSE,Female,Black,24.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2887,11.333333333333334,TRUE,Female,Black,29.833333333333332,High School,Married,TRUE
2888,0.3333333333333333,FALSE,Male,White or Other,18.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2888,0.3333333333333333,FALSE,Male,White or Other,21.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2888,0.3333333333333333,FALSE,Male,White or Other,21.75,High School,"Never Married, Not Cohabitating",FALSE
2888,0.16666666666666666,FALSE,Male,White or Other,22.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2888,1.0833333333333333,FALSE,Male,White or Other,25.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
2889,0.08333333333333333,FALSE,Female,White or Other,14.083333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
2889,0.5833333333333334,FALSE,Female,White or Other,16.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2889,5,FALSE,Female,White or Other,17,Less than high school,"Never Married, Not Cohabitating",FALSE
2889,2.5,FALSE,Female,White or Other,22.25,College,"Never Married, Not Cohabitating",FALSE
2889,0.8333333333333334,FALSE,Female,White or Other,24.833333333333332,College,Married,TRUE
2889,1.5,FALSE,Female,White or Other,25.833333333333332,College,Married,TRUE
2890,0.75,FALSE,Male,White or Other,15.916666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
2890,0.4166666666666667,FALSE,Male,White or Other,20.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
2890,0.3333333333333333,FALSE,Male,White or Other,20.75,High School,"Never Married, Not Cohabitating",FALSE
2890,1.8333333333333333,FALSE,Male,White or Other,24.833333333333332,College,"Never Married, Not Cohabitating",FALSE
2890,3.75,FALSE,Male,White or Other,27.5,College,Married,FALSE
2891,0.25,FALSE,Male,White or Other,19.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2891,19.333333333333332,TRUE,Male,White or Other,21.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2892,0.4166666666666667,FALSE,Female,White or Other,18,Less than high school,"Never Married, Not Cohabitating",FALSE
2892,11.083333333333334,FALSE,Female,White or Other,18.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2892,1.1666666666666667,FALSE,Female,White or Other,34.166666666666664,High School,Married,FALSE
2892,4,FALSE,Female,White or Other,35.916666666666664,High School,Married,FALSE
2892,1.9166666666666667,FALSE,Female,White or Other,40,High School,Married,TRUE
2893,10.416666666666666,FALSE,Male,White or Other,17.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2894,3.25,FALSE,Female,White or Other,16.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2894,0.3333333333333333,FALSE,Female,White or Other,20,High School,"Never Married, Not Cohabitating",FALSE
2894,0.08333333333333333,FALSE,Female,White or Other,20.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
2894,1.5833333333333333,FALSE,Female,White or Other,21.5,High School,"Never Married, Not Cohabitating",FALSE
2894,2.25,FALSE,Female,White or Other,26.666666666666668,College,Married,FALSE
2894,0.6666666666666666,FALSE,Female,White or Other,29.833333333333332,College,Married,FALSE
2894,0.08333333333333333,FALSE,Female,White or Other,30.75,College,Married,TRUE
2895,0.4166666666666667,FALSE,Male,White or Other,18.25,High School,"Never Married, Not Cohabitating",FALSE
2895,0.25,FALSE,Male,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
2895,0.3333333333333333,FALSE,Male,White or Other,20.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
2895,0.3333333333333333,FALSE,Male,White or Other,22,High School,"Never Married, Not Cohabitating",FALSE
2895,0.5,FALSE,Male,White or Other,23.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
2895,1,FALSE,Male,White or Other,24.75,High School,"Never Married, Not Cohabitating",TRUE
2895,2.3333333333333335,FALSE,Male,White or Other,26.166666666666668,High School,"Never Married, Cohabiting",TRUE
2895,1.6666666666666667,FALSE,Male,White or Other,29,High School,Married,TRUE
2895,0.4166666666666667,FALSE,Male,White or Other,32.416666666666664,High School,Legally Separated,TRUE
2895,1.8333333333333333,FALSE,Male,White or Other,36.5,High School,Legally Separated,TRUE
2896,0.25,FALSE,Male,White or Other,16.25,Less than high school,"Never Married, Not Cohabitating",FALSE
2896,0.25,FALSE,Male,White or Other,16.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2896,0.75,FALSE,Male,White or Other,18.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2896,17.083333333333332,FALSE,Male,White or Other,22.333333333333332,High School,"Never Married, Cohabiting",FALSE
2896,0.9166666666666666,TRUE,Male,White or Other,40.333333333333336,High School,Married,TRUE
2897,0.25,FALSE,Male,White or Other,18.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2897,0.25,FALSE,Male,White or Other,19.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
2897,2.9166666666666665,FALSE,Male,White or Other,20.75,Less than high school,"Never Married, Not Cohabitating",FALSE
2897,9.333333333333334,FALSE,Male,White or Other,26.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
2897,5.583333333333333,TRUE,Male,White or Other,35.666666666666664,High School,Married,TRUE
2898,1.5833333333333333,FALSE,Male,White or Other,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
2898,6.75,FALSE,Male,White or Other,26.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
2898,0.3333333333333333,FALSE,Male,White or Other,34.583333333333336,High School,"Never Married, Not Cohabitating",FALSE
